Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,CapCategory,InvestmentRecommendation,AssetAllocation
SVMHW,SRIVARU Holding,$0.0178,-0.0021,-10.553%,195142.0,Cayman Islands,,187166,Consumer Discretionary,Auto Manufacturing,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SVRA,Savara ,$2.91,-0.18,-5.825%,499411127.0,United States,,920261,Health Care,Biotechnology: Pharmaceutical Preparations,Small-cap,"High Risk, High Potential Return",Equity – Agg
SVRE,SaverOne 2014,$0.8701,-0.0229,-2.564%,1584597.0,Israel,2022.0,69623,Technology,EDP Services,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SVREW,SaverOne 2014,$0.029,-0.0019,-6.149%,52814.0,Israel,2022.0,750,Technology,EDP Services,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SVT,Servotronics ,$10.581,-0.539,-4.847%,27026371.0,United States,1970.0,2183,Consumer Discretionary,Industrial Machinery/Components,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SVV,Savers Value,$11.20,0.41,3.80%,1790981674.0,United States,2023.0,763249,Consumer Discretionary,Other Specialty Stores,Small-cap,"High Risk, High Potential Return",Equity – Agg
SW,Smurfit WestRock,$52.22,-0.73,-1.379%,27177599309.0,,2024.0,2887521,Consumer Discretionary,Containers/Packaging,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
SWAG,Stran &,$0.7653,-0.0345,-4.314%,14240189.0,United States,2021.0,30708,Consumer Discretionary,Advertising,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SWAGW,Stran &,$0.0108,-0.0001,-0.917%,200959.0,United States,2021.0,1800,Consumer Discretionary,Advertising,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SWBI,Smith &,$10.315,0.155,1.526%,453887881.0,United States,,335938,Industrials,Ordnance And Accessories,Small-cap,"High Risk, High Potential Return",Equity – Agg
SWI,SolarWinds Corporation,$14.05,0.06,0.429%,2396532961.0,United States,2018.0,300148,Technology,Computer Software: Prepackaged Software,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
SWIM,Latham Group,$6.78,0.17,2.572%,783934619.0,United States,2021.0,319587,Industrials,Plastic Products,Small-cap,"High Risk, High Potential Return",Equity – Agg
SWIN,Solowin Holdings,$1.75,-0.08,-4.372%,27965000.0,Hong Kong,2023.0,79075,Finance,Investment Bankers/Brokers/Service,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SWK,Stanley Black,$83.97,0.58,0.696%,12945140500.0,United States,,853126,Consumer Discretionary,Industrial Machinery/Components,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
SWKH,SWK Holdings,$16.25,-0.3,-1.813%,198789874.0,United States,,2348,Finance,Diversified Financial Services,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SWKHL,SWK Holdings,$25.54,0.0,0.00%,312436515.0,United States,,1627,,,Small-cap,"High Risk, High Potential Return",Equity – Agg
SWKS,Skyworks Solutions,$91.44,-0.84,-0.91%,14623144145.0,United States,,1724097,Technology,Semiconductors,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
SWTX,SpringWorks Therapeutics,$35.59,2.11,6.302%,2647412083.0,United States,2019.0,1402800,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
SWVL,Swvl Holdings,$5.30,0.2001,3.924%,45156000.0,United Arab Emirates,,27713,Consumer Discretionary,Business Services,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SWVLW,Swvl Holdings,$0.0168,-0.0003,-1.754%,143136.0,United Arab Emirates,,49195,Consumer Discretionary,Business Services,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SWX,Southwest Gas,$71.49,1.66,2.377%,5128954682.0,United States,,412457,Utilities,Oil & Gas Production,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
SWZ,Swiss Helvetia,$8.40,0.07,0.84%,0.0,United States,,422730,Finance,Finance Companies,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SXC,SunCoke Energy,$10.25,-0.08,-0.774%,861946352.0,United States,2011.0,472784,Industrials,Steel/Iron Ore,Small-cap,"High Risk, High Potential Return",Equity – Agg
SXI,Standex International,$186.47,0.97,0.523%,2252873667.0,United States,,33932,Industrials,Industrial Machinery/Components,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
SXT,Sensient Technologies,$72.72,0.58,0.804%,3080476285.0,United States,,220025,Industrials,Major Chemicals,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
SXTC,China SXT,$0.41,0.0174,4.432%,1425197.0,China,2019.0,85490,Health Care,Biotechnology: Pharmaceutical Preparations,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SXTP,60 Degrees,$0.8254,-0.0796,-8.796%,1896328.0,United States,2023.0,251212,Health Care,Biotechnology: Pharmaceutical Preparations,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SXTPW,60 Degrees,$0.03,-0.0004,-1.316%,68924.0,United States,2023.0,6497,Health Care,Biotechnology: Pharmaceutical Preparations,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SY,So-Young International,$0.945,0.0106,1.134%,92656463.0,China,2019.0,8180,Technology,EDP Services,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SYBT,Stock Yards,$71.70,-1.07,-1.47%,2108893960.0,United States,,96446,Finance,Major Banks,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
SYBX,Synlogic ,$1.45,-0.01,-0.685%,16959358.0,United States,2015.0,13981,Health Care,Biotechnology: Pharmaceutical Preparations,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SYF,Synchrony Financial,$67.81,-0.3,-0.44%,26401442611.0,United States,2014.0,2214436,Finance,Finance: Consumer Services,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
SYF^A,Synchrony Financial,$19.40,-0.06,-0.308%,,United States,,104901,,,Mega-cap,"Lowest Risk, Strong Stable Returns",Equity – Mod
SYF^B,Synchrony Financial,$26.26,0.03,0.114%,,United States,,35557,,,Mega-cap,"Lowest Risk, Strong Stable Returns",Equity – Mod
SYK,Stryker Corporation,$381.79,13.18,3.576%,145544369974.0,United States,,1514880,Health Care,Medical/Dental Instruments,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
SYM,Symbotic ,$31.82,5.05,18.864%,18691681808.0,United States,2021.0,12581088,Industrials,Industrial Machinery/Components,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
SYNA,Synaptics Incorporated,$80.89,-0.91,-1.112%,3240326807.0,United States,2002.0,624514,Technology,Semiconductors,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
SYNX,Silynxcom Ltd.,$4.30,0.05,1.176%,22575000.0,,2024.0,17327,Consumer Staples,Consumer Electronics/Appliances,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SYPR,Sypris Solutions,$2.13,0.0,0.00%,49036881.0,United States,,37134,Industrials,Industrial Machinery/Components,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SYRA,Syra Health,$0.5001,0.0051,1.03%,4904535.0,United States,2023.0,254345,Consumer Discretionary,Diversified Commercial Services,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SYRE,Spyre Therapeutics,$20.55,-1.11,-5.125%,1056911571.0,United States,2016.0,715277,Health Care,Biotechnology: Pharmaceutical Preparations,Small-cap,"High Risk, High Potential Return",Equity – Agg
SYRS,Syros Pharmaceuticals,$0.205,-0.0331,-13.902%,5500654.0,United States,2016.0,2309662,Health Care,Biotechnology: Pharmaceutical Preparations,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SYT,SYLA Technologies,$1.5539,-0.0462,-2.887%,41262727.0,Japan,2023.0,5439,Finance,Real Estate,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SYTA,Siyata Mobile,$7.02,0.17,2.482%,6786220.0,Canada,2020.0,32595,Telecommunications,Telecommunications Equipment,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SYTAW,Siyata Mobile,$0.0605,0.0041,7.27%,58485.0,Canada,2020.0,23805,Telecommunications,Telecommunications Equipment,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
SYY,Sysco Corporation,$73.22,-0.78,-1.054%,35967575042.0,United States,,3015302,Consumer Discretionary,Food Distributors,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
T,AT&T ,$22.02,0.11,0.502%,157999867237.0,United States,,25636502,Telecommunications,Telecommunications Equipment,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
T^A,AT&T ,$21.04,0.16,0.766%,,United States,,107093,,,Mega-cap,"Lowest Risk, Strong Stable Returns",Equity – Mod
T^C,AT&T ,$19.59,0.01,0.051%,,United States,,150026,,,Mega-cap,"Lowest Risk, Strong Stable Returns",Equity – Mod
TAC,TransAlta Corporation,$13.69,0.47,3.555%,4086465000.0,Canada,,2743987,Utilities,Electric Utilities: Central,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
TACT,TransAct Technologies,$4.48,-0.03,-0.665%,44846399.0,United States,1996.0,4546,Technology,Computer peripheral equipment,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TAIT,Taitron Components,$2.60,0.0086,0.332%,15655068.0,United States,1995.0,9039,Technology,Electronic Components,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TAK,Takeda Pharmaceutical,$13.05,-0.05,-0.382%,40951251410.0,Japan,2018.0,2157911,Health Care,Biotechnology: Pharmaceutical Preparations,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
TAL,TAL Education,$9.68,0.08,0.833%,5861801421.0,China,,3744296,Real Estate,Other Consumer Services,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
TALK,Talkspace ,$3.04,0.1,3.401%,513525279.0,United States,2020.0,1091261,Health Care,Medical/Nursing Services,Small-cap,"High Risk, High Potential Return",Equity – Agg
TALKW,Talkspace ,$0.145,-0.005,-3.333%,24493804.0,United States,2020.0,3962,Health Care,Medical/Nursing Services,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TALO,Talos Energy,$11.01,0.23,2.134%,1981374276.0,United States,2018.0,2088513,Energy,Oil & Gas Production,Small-cap,"High Risk, High Potential Return",Equity – Agg
TANH,Tantech Holdings,$0.169,0.0128,8.195%,1409460.0,China,2015.0,6780162,Industrials,Major Chemicals,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TAOP,Taoping ,$0.315,0.0048,1.547%,1423800.0,Hong Kong,,1448741,Technology,Computer Software: Prepackaged Software,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TAP,Molson Coors,$54.98,0.51,0.936%,10783130250.0,Canada,,1484689,Consumer Staples,Beverages (Production/Distribution),Large-cap,"Lower Risk, Stable Returns",Equity – Mod
TARA,Protara Therapeutics,$4.63,-0.04,-0.857%,95515844.0,United States,2014.0,339654,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TARS,Tarsus Pharmaceuticals,$46.92,0.36,0.773%,1793607509.0,United States,2020.0,437805,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Small-cap,"High Risk, High Potential Return",Equity – Agg
TASK,TaskUs ,$16.81,0.14,0.84%,1501260084.0,United States,2021.0,521207,Technology,EDP Services,Small-cap,"High Risk, High Potential Return",Equity – Agg
TATT,TAT Technologies,$27.70,-0.43,-1.529%,279842352.0,Israel,,90565,Industrials,Aerospace,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TAVI,Tavia Acquisition,$9.93,0.0,0.00%,0.0,United States,2024.0,35033,Finance,Blank Checks,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TAVIR,Tavia Acquisition,$0.14,0.0,0.00%,0.0,United States,2024.0,68,Finance,Blank Checks,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TAVIU,Tavia Acquisition,$10.07,0.02,0.199%,0.0,United States,2024.0,10367,Finance,Blank Checks,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TAYD,Taylor Devices,$34.23,0.25,0.736%,107352434.0,United States,,35989,Industrials,Industrial Machinery/Components,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TBB,AT&T ,$24.36,-0.07,-0.287%,174790043865.0,United States,2017.0,75192,Telecommunications,Telecommunications Equipment,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
TBBB,BBB Foods,$29.91,-0.15,-0.499%,3355924492.0,,2024.0,713455,Consumer Staples,Food Chains,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
TBBK,The Bancorp,$55.57,0.75,1.368%,2663586964.0,United States,2004.0,378160,Finance,Major Banks,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
TBCH,Turtle Beach,$18.62,-0.23,-1.22%,373876994.0,United States,,190846,Telecommunications,Telecommunications Equipment,Small-cap,"High Risk, High Potential Return",Equity – Agg
TBI,TrueBlue ,$8.03,0.27,3.479%,237358288.0,United States,,103700,Consumer Discretionary,Professional Services,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TBLA,Taboola.com Ltd.,$3.55,-0.03,-0.838%,1193539135.0,Israel,,936245,Technology,Computer Software: Programming Data Processing,Small-cap,"High Risk, High Potential Return",Equity – Agg
TBLAW,Taboola.com Ltd.,$0.30,-0.05,-14.286%,100862462.0,Israel,,27633,Technology,Computer Software: Programming Data Processing,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TBLD,Thornburg Income,$16.70,0.17,1.028%,535767446.0,United States,2021.0,40278,Finance,Investment Managers,Small-cap,"High Risk, High Potential Return",Equity – Agg
TBMC,Trailblazer Merger,$11.11,-0.0299,-0.268%,0.0,United States,2023.0,2202,Finance,Blank Checks,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TBMCR,Trailblazer Merger,$0.22,0.0,0.00%,0.0,United States,2023.0,634,Finance,Blank Checks,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TBN,Tamboran Resources,$21.64,0.19,0.886%,307813289.0,,2024.0,9625,Energy,Oil & Gas Production,Small-cap,"High Risk, High Potential Return",Equity – Agg
TBNK,Territorial Bancorp,$9.05,-0.11,-1.201%,79931501.0,United States,2009.0,8363,Finance,Savings Institutions,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TBPH,Theravance Biopharma,$8.44,-0.17,-1.974%,415031058.0,Cayman Islands,,242283,Health Care,Biotechnology: Pharmaceutical Preparations,Small-cap,"High Risk, High Potential Return",Equity – Agg
TBRG,TruBridge ,$23.00,0.71,3.185%,343276702.0,United States,2002.0,167251,Technology,EDP Services,Small-cap,"High Risk, High Potential Return",Equity – Agg
TC,TuanChe Limited,$0.9666,0.0271,2.885%,1654115.0,China,2018.0,5027,Consumer Discretionary,Business Services,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TCBI,Texas Capital,$78.96,0.05,0.063%,3648875437.0,United States,2003.0,491762,Finance,Major Banks,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
TCBIO,Texas Capital,$20.38,0.24,1.192%,941794344.0,United States,,27064,Finance,Major Banks,Small-cap,"High Risk, High Potential Return",Equity – Agg
TCBK,TriCo Bancshares,$42.70,-0.57,-1.317%,1409329726.0,United States,,82498,Finance,Major Banks,Small-cap,"High Risk, High Potential Return",Equity – Agg
TCBP,TC BioPharm,$0.3932,-0.0081,-2.018%,228850.0,United Kingdom,2022.0,283954,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TCBPW,TC BioPharm,$0.0163,-0.0005,-2.976%,9487.0,United Kingdom,2022.0,56766,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TCBS,Texas Community,$15.295,-0.005,-0.033%,47653897.0,United States,2021.0,2825,Finance,Banks,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TCBX,Third Coast,$32.76,-0.14,-0.426%,448127447.0,United States,2021.0,43458,Finance,Banks,Small-cap,"High Risk, High Potential Return",Equity – Agg
TCI,Transcontinental Realty,$27.24,-0.66,-2.366%,235334968.0,United States,,1538,Real Estate,Real Estate Investment Trusts,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TCMD,Tactile Systems,$17.43,-0.06,-0.343%,418269261.0,United States,2016.0,218989,Health Care,Medical/Dental Instruments,Small-cap,"High Risk, High Potential Return",Equity – Agg
TCOM,Trip.com Group,$65.81,0.79,1.215%,42558784331.0,China,2003.0,2148914,Consumer Discretionary,Business Services,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
TCPC,BlackRock TCP,$8.86,0.2,2.309%,758337447.0,United States,2012.0,372530,Finance,Finance/Investors Services,Small-cap,"High Risk, High Potential Return",Equity – Agg
TCRT,Alaunos Therapeutics,$1.73,-0.05,-2.809%,2770166.0,United States,,13808,Health Care,Biotechnology: Pharmaceutical Preparations,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TCRX,TScan Therapeutics,$2.46,-0.19,-7.17%,131291661.0,United States,2021.0,187698,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TCTM,TCTM Kids,$0.3158,-0.0802,-20.253%,3408252.0,China,2014.0,3148721,Real Estate,Other Consumer Services,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TCX,Tucows ,$16.03,-0.44,-2.672%,176405068.0,Canada,,23540,Technology,EDP Services,Micro-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TD,Toronto Dominion,$55.32,-0.09,-0.162%,96815532000.0,Canada,,1464726,Finance,Commercial Banks,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
TDACU,Translational Development,$10.04,0.0,0.00%,0.0,United States,2024.0,1858,,,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TDC,Teradata Corporation,$31.00,-0.15,-0.482%,2966700000.0,United States,,1011128,Technology,Computer Software: Prepackaged Software,Mid-cap,"Moderate Risk, Good Growth Potential",Equity – Mod
TDF,Templeton Dragon,$8.26,-0.05,-0.602%,0.0,United States,,85299,Finance,Finance/Investors Services,Nano-cap,"Very High Risk, Potential for High Returns",Equity – Agg
TDG,Transdigm Group,$1322.02,28.49,2.203%,74337776865.0,United States,2006.0,229397,Industrials,Military/Government/Technical,Large-cap,"Lower Risk, Stable Returns",Equity – Mod
TDOC,Teladoc Health,$9.16,-0.19,-2.032%,1577047183.0,United States,2015.0,3413665,Health Care,Medical/Nursing Services,Small-cap,"High Risk, High Potential Return",Equity – Agg
